"","specie_id","specie_name","location_id","location_name","trait_id","trait_name","methodology_id","methodology_name","value"
"1892",978,"Orbicella faveolata",52,"South Yucatan",128,"Symbiodinium clade",51,"DGGE","C"
"1893",978,"Orbicella faveolata",51,"Puerto Morelos",128,"Symbiodinium clade",51,"DGGE","C"
"1894",973,"Orbicella annularis",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1895",973,"Orbicella annularis",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1896",1005,"Montipora digitata",477,"No location record",128,"Symbiodinium clade",NA,"","C"
"1897",1005,"Montipora digitata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1898",1005,"Montipora digitata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1899",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1900",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1901",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1902",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1903",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1904",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1905",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1906",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1907",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1908",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1909",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1910",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1911",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1912",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1913",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1914",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1915",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1916",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1917",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1918",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1919",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1920",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1921",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1922",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1923",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1924",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1925",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1926",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1927",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1928",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1929",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1930",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1931",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1932",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1933",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1934",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1935",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1936",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1937",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1938",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1939",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1940",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1941",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1942",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1943",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1944",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1945",973,"Orbicella annularis",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1946",973,"Orbicella annularis",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1947",978,"Orbicella faveolata",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1948",978,"Orbicella faveolata",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1949",978,"Orbicella faveolata",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1950",978,"Orbicella faveolata",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1951",979,"Orbicella franksi",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1952",973,"Orbicella annularis",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1953",973,"Orbicella annularis",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1954",1441,"Stylophora pistillata",84,"Mast Head Reef",128,"Symbiodinium clade",51,"DGGE","C"
"1955",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1956",1441,"Stylophora pistillata",90,"Rib Reef",128,"Symbiodinium clade",51,"DGGE","C"
"1957",1441,"Stylophora pistillata",89,"Feather Reef",128,"Symbiodinium clade",51,"DGGE","C"
"1958",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1959",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1960",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1961",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1962",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1963",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1964",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1965",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1966",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1967",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1968",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1969",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1970",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1971",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1972",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1973",1269,"Porites astreoides",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1974",649,"Favia fragum",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1975",589,"Diploria labyrinthiformis",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1976",589,"Diploria labyrinthiformis",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1977",1395,"Siderastrea siderea",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1978",585,"Dichocoenia stokesi",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1979",1395,"Siderastrea siderea",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1980",1395,"Siderastrea siderea",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1981",1316,"Porites porites",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1982",1316,"Porites porites",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1983",1316,"Porites porites",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1984",1316,"Porites porites",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1985",1316,"Porites porites",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1986",995,"Montipora capricornis",141,"Omaha",128,"Symbiodinium clade",51,"DGGE","C"
"1987",1441,"Stylophora pistillata",84,"Mast Head Reef",128,"Symbiodinium clade",51,"DGGE","C"
"1988",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1989",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1990",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1991",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1992",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1993",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1994",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1995",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1996",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1997",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1998",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1999",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"2000",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"2001",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"2002",1441,"Stylophora pistillata",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"2003",1441,"Stylophora pistillata",133,"State College",128,"Symbiodinium clade",51,"DGGE","C"
"2004",1441,"Stylophora pistillata",133,"State College",128,"Symbiodinium clade",51,"DGGE","C"
"2005",80,"Acropora hyacinthus",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"2006",79,"Acropora humilis",133,"State College",128,"Symbiodinium clade",51,"DGGE","C"
"2007",109,"Acropora millepora",133,"State College",128,"Symbiodinium clade",51,"DGGE","C"
"2008",191,"Acropora valida",133,"State College",128,"Symbiodinium clade",51,"DGGE","C"
"2009",80,"Acropora hyacinthus",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"2010",37,"Acropora cervicornis",121,"Orlando",128,"Symbiodinium clade",51,"DGGE","C"
"2011",79,"Acropora humilis",133,"State College",128,"Symbiodinium clade",51,"DGGE","C"
"2012",109,"Acropora millepora",133,"State College",128,"Symbiodinium clade",51,"DGGE","C"
"2013",191,"Acropora valida",133,"State College",128,"Symbiodinium clade",51,"DGGE","C"
"2014",1441,"Stylophora pistillata",158,"Inhaca Island",128,"Symbiodinium clade",51,"DGGE","C"
"2015",1441,"Stylophora pistillata",159,"Leadman's Shoal",128,"Symbiodinium clade",51,"DGGE","C"
"2016",1441,"Stylophora pistillata",160,"Nine-mile Reef, South Africa",128,"Symbiodinium clade",51,"DGGE","C"
"2017",1441,"Stylophora pistillata",161,"Aliwal Shoal, South Africa",128,"Symbiodinium clade",51,"DGGE","C"
"2018",1441,"Stylophora pistillata",162,"Pondoland",128,"Symbiodinium clade",51,"DGGE","C"
"2019",1441,"Stylophora pistillata",162,"Pondoland",128,"Symbiodinium clade",51,"DGGE","C"
"2020",1441,"Stylophora pistillata",161,"Aliwal Shoal, South Africa",128,"Symbiodinium clade",51,"DGGE","C"
"2021",1441,"Stylophora pistillata",159,"Leadman's Shoal",128,"Symbiodinium clade",51,"DGGE","C"
"2022",1441,"Stylophora pistillata",163,"Recife du Sud",128,"Symbiodinium clade",51,"DGGE","C"
"2023",1441,"Stylophora pistillata",163,"Recife du Sud",128,"Symbiodinium clade",51,"DGGE","C"
"2024",978,"Orbicella faveolata",164,"Key West Harbor, Florida Keys",128,"Symbiodinium clade",51,"DGGE","D"
"2025",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2026",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2027",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2028",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2029",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2030",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2031",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2032",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2033",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2034",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2035",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2036",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2037",794,"Coelastrea aspera",165,"Phuket Island",128,"Symbiodinium clade",52,"Cloning","D"
"2038",973,"Orbicella annularis",59,"Charlotte Amalie",128,"Symbiodinium clade",51,"DGGE","D"
"2039",973,"Orbicella annularis",59,"Charlotte Amalie",128,"Symbiodinium clade",51,"DGGE","D"
"2040",973,"Orbicella annularis",59,"Charlotte Amalie",128,"Symbiodinium clade",51,"DGGE","D"
"2041",978,"Orbicella faveolata",50,"Florida Keys",128,"Symbiodinium clade",51,"DGGE","D"
"2042",978,"Orbicella faveolata",50,"Florida Keys",128,"Symbiodinium clade",51,"DGGE","D"
"2043",978,"Orbicella faveolata",59,"Charlotte Amalie",128,"Symbiodinium clade",51,"DGGE","D"
"2044",979,"Orbicella franksi",59,"Charlotte Amalie",128,"Symbiodinium clade",51,"DGGE","D"
"2045",979,"Orbicella franksi",59,"Charlotte Amalie",128,"Symbiodinium clade",51,"DGGE","D"
"2046",1395,"Siderastrea siderea",59,"Charlotte Amalie",128,"Symbiodinium clade",51,"DGGE","D"
"2047",1395,"Siderastrea siderea",50,"Florida Keys",128,"Symbiodinium clade",51,"DGGE","D"
"2048",1395,"Siderastrea siderea",50,"Florida Keys",128,"Symbiodinium clade",51,"DGGE","D"
"2049",1395,"Siderastrea siderea",50,"Florida Keys",128,"Symbiodinium clade",51,"DGGE","D"
"2050",973,"Orbicella annularis",52,"South Yucatan",128,"Symbiodinium clade",51,"DGGE","D"
"2051",37,"Acropora cervicornis",52,"South Yucatan",128,"Symbiodinium clade",51,"DGGE","D"
"2052",978,"Orbicella faveolata",52,"South Yucatan",128,"Symbiodinium clade",51,"DGGE","D"
"2053",978,"Orbicella faveolata",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2054",589,"Diploria labyrinthiformis",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2055",458,"Colpophyllia natans",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2056",458,"Colpophyllia natans",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2057",1393,"Siderastrea radians",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2058",1395,"Siderastrea siderea",52,"South Yucatan",128,"Symbiodinium clade",51,"DGGE","D"
"2059",1395,"Siderastrea siderea",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2060",1395,"Siderastrea siderea",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2061",1395,"Siderastrea siderea",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2062",979,"Orbicella franksi",54,"Bocas del Toro District, Panama",128,"Symbiodinium clade",52,"Cloning","D"
"2063",1237,"Pocillopora verrucosa",85,"La Paz Bay",128,"Symbiodinium clade",51,"DGGE","D"
"2064",978,"Orbicella faveolata",52,"South Yucatan",128,"Symbiodinium clade",51,"DGGE","D"
"2065",973,"Orbicella annularis",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","D"
"2066",973,"Orbicella annularis",56,"Lee Stocking Island",128,"Symbiodinium clade",51,"DGGE","D"
"2067",978,"Orbicella faveolata",51,"Puerto Morelos",128,"Symbiodinium clade",51,"DGGE","D"
"2068",978,"Orbicella faveolata",56,"Lee Stocking Island",128,"Symbiodinium clade",51,"DGGE","D"
"2069",204,"Agaricia humilis",51,"Puerto Morelos",128,"Symbiodinium clade",51,"DGGE","D"
"2070",799,"Goniastrea favulus",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","D"
"2071",855,"Hydnophora microconos",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","D"
"2072",994,"Montipora capitata",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","D"
"2073",1040,"Montipora patula",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","D"
"2074",977,"Astrea curta",89,"Feather Reef",128,"Symbiodinium clade",51,"DGGE","D"
"2075",784,"Galaxea fascicularis",89,"Feather Reef",128,"Symbiodinium clade",51,"DGGE","D"
"2076",784,"Galaxea fascicularis",89,"Feather Reef",128,"Symbiodinium clade",51,"DGGE","D"
"2077",1163,"Pavona varians",88,"Zamami Island",128,"Symbiodinium clade",51,"DGGE","D"
"2078",1224,"Pocillopora damicornis",85,"La Paz Bay",128,"Symbiodinium clade",51,"DGGE","D"
"2079",1234,"Pocillopora meandrina",85,"La Paz Bay",128,"Symbiodinium clade",51,"DGGE","D"
"2080",1237,"Pocillopora verrucosa",85,"La Paz Bay",128,"Symbiodinium clade",51,"DGGE","D"
"2081",973,"Orbicella annularis",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2082",975,"Montastraea cavernosa",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2083",1395,"Siderastrea siderea",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2084",1395,"Siderastrea siderea",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","D"
"2085",670,"Favites abdita",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2086",670,"Favites abdita",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2087",965,"Merulina ampliata",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2088",24,"Acropora aspera",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2089",794,"Coelastrea aspera",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2090",782,"Galaxea astreata",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2091",1337,"Psammocora contigua",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2092",1240,"Podabacia crustacea",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2093",1240,"Podabacia crustacea",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2094",977,"Astrea curta",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2095",1199,"Platygyra daedalea",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2096",1224,"Pocillopora damicornis",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2097",1153,"Pavona decussata",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2098",1153,"Pavona decussata",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2099",1153,"Pavona decussata",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2100",50,"Acropora digitifera",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2101",1070,"Mycedium elephantotus",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","D"
"2102",1157,"Pavona explanulata",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2103",1157,"Pavona explanulata",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2104",1157,"Pavona explanulata",246,"Similan Islands, Thailand",128,"Symbiodinium clade",NA,"","D"
"2105",1157,"Pavona explanulata",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2106",1228,"Pocillopora eydouxi",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2107",799,"Goniastrea favulus",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2108",1541,"Turbinaria frondens",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2109",740,"Fungia fungites",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2110",606,"Echinopora gemmacea",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2111",587,"Diploastrea heliopora",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2112",587,"Diploastrea heliopora",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2113",587,"Diploastrea heliopora",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","D"
"2114",587,"Diploastrea heliopora",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2115",931,"Lobophyllia hemprichii",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2116",931,"Lobophyllia hemprichii",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2117",931,"Lobophyllia hemprichii",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2118",1390,"Seriatopora hystrix",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","D"
"2119",1190,"Physogyra lichtensteini",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2120",1190,"Physogyra lichtensteini",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","D"
"2121",1190,"Physogyra lichtensteini",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","D"
"2122",1190,"Physogyra lichtensteini",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2123",1374,"Herpolitha limax",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2124",1374,"Herpolitha limax",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2125",445,"Coeloseris mayeri",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2126",445,"Coeloseris mayeri",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2127",445,"Coeloseris mayeri",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2128",445,"Coeloseris mayeri",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2129",909,"Leptoseris mycetoseroides",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2130",271,"Astreopora myriophthalma",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2131",271,"Astreopora myriophthalma",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2132",271,"Astreopora myriophthalma",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2133",802,"Goniastrea pectinata",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2134",802,"Goniastrea pectinata",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2135",679,"Favites pentagona",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2136",1201,"Platygyra pini",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2137",1201,"Platygyra pini",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2138",793,"Gardineroseris planulata",246,"Similan Islands, Thailand",128,"Symbiodinium clade",NA,"","D"
"2139",793,"Gardineroseris planulata",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","D"
"2140",882,"Leptastrea pruinosa",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2141",882,"Leptastrea pruinosa",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2142",882,"Leptastrea pruinosa",246,"Similan Islands, Thailand",128,"Symbiodinium clade",NA,"","D"
"2143",1447,"Symphyllia radians",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2144",805,"Goniastrea retiformis",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2145",805,"Goniastrea retiformis",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2146",805,"Goniastrea retiformis",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2147",523,"Cyphastrea serailia",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2148",1203,"Platygyra sinensis",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2149",1203,"Platygyra sinensis",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2150",1218,"Plerogyra sinuosa",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2151",1218,"Plerogyra sinuosa",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","D"
"2152",1218,"Plerogyra sinuosa",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2153",1118,"Pachyseris speciosa",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2154",180,"Acropora tenuis",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","D"
"2155",984,"Favites valenciennesi",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2156",984,"Favites valenciennesi",246,"Similan Islands, Thailand",128,"Symbiodinium clade",NA,"","D"
"2157",191,"Acropora valida",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2158",1163,"Pavona varians",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2159",1163,"Pavona varians",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2160",1163,"Pavona varians",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
"2161",1163,"Pavona varians",246,"Similan Islands, Thailand",128,"Symbiodinium clade",NA,"","D"
"2162",1163,"Pavona varians",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","D"
